t, Obs_Wetland outflow (m3/day)_expression
40249.37000,0.104654
40249.38000,0.104442
40249.39000,0.104229
40249.40000,0.104017
40249.41000,0.103888
40249.42000,0.107349
40249.43000,0.116849
40249.44000,0.135692
40249.45000,0.169137
40249.46000,0.225381
40249.47000,0.317527
40249.48000,0.462243
40249.49000,0.638648
40249.50000,0.82379
40249.51000,0.98871
40249.52000,1.10523
40249.53000,1.19939
40249.54000,1.2053
40249.55000,1.21122
40249.56000,1.21713
40249.57000,1.22304
40249.58000,1.25717
40249.59000,1.3129
40249.60000,1.40228
40249.61000,2.15272
40249.62000,2.22056
40249.63000,2.28841
40249.64000,2.35626
40249.65000,2.4241
40249.66000,2.7793
40249.67000,3.24991
40249.68000,3.87578
40249.69000,4.68026
40249.70000,5.60914
40249.71000,6.62496
40249.72000,7.68332
40249.73000,8.75673
40249.74000,10.0343
40249.75000,11.6438
40249.76000,13.7256
40249.77000,16.4631
40249.78000,19.4373
40249.79000,22.3279
40249.80000,24.8472
40249.81000,26.7602
40249.82000,29.6065
40249.83000,29.5919
40249.84000,29.5774
40249.85000,29.5628
40249.86000,29.5483
40249.87000,29.5337
40249.88000,29.5192
40249.89000,29.5046
40249.90000,29.4901
40249.91000,29.4755
40249.92000,29.461
40249.93000,29.4554
40249.94000,29.4498
40249.95000,29.4442
40249.96000,29.4386
40249.97000,29.433
40249.98000,29.4274
40249.99000,29.7744
40250.00000,30.8094
40250.01000,32.953
40250.02000,36.7332
40250.03000,42.1818
40250.04000,49.4729
40250.05000,58.8078
40250.06000,70.4056
40250.07000,83.3468
40250.08000,96.6163
40250.09000,109.355
40250.10000,120.808
40250.11000,132.172
40250.12000,145.258
40250.13000,161.29
40250.14000,181.531
40250.15000,205.387
40250.16000,230.086
40250.17000,254.049
40250.18000,275.952
40250.19000,295.686
40250.20000,315.743
40250.21000,337.165
40250.22000,360.808
40250.23000,387.025
40250.24000,411.967
40250.25000,433.936
40250.26000,451.718
40250.27000,464.535
40250.28000,474.326
40250.29000,481.928
40250.30000,487.852
40250.31000,492.476
40250.32000,498.729
40250.33000,508.929
40250.34000,524.721
40250.35000,547.563
40250.36000,572.842
40250.37000,594.46
40250.38000,609.436
40250.39000,615.993
40250.40000,615.059
40250.41000,609.204
40250.42000,599.487
40250.43000,586.709
40250.44000,520.855
40250.45000,516.823
40250.46000,512.79
40250.47000,508.758
40250.48000,504.726
40250.49000,493.247
40250.50000,489.158
40250.51000,495.483
40250.52000,515.194
40250.53000,539.934
40250.54000,564.905
40250.55000,586.795
40250.56000,603.29
40250.57000,614.587
40250.58000,620.956
40250.59000,622.537
40250.60000,619.537
40250.61000,614.442
40250.62000,609.768
40250.63000,606.761
40250.64000,606.342
40250.65000,609.222
40250.66000,615.973
40250.67000,627.052
40250.68000,642.843
40250.69000,662.476
40250.70000,682.029
40250.71000,699.737
40250.72000,714.376
40250.73000,725.265
40250.74000,733.06
40250.75000,737.893
40250.76000,739.74
40250.77000,738.747
40250.78000,734.071
40250.79000,725.505
40250.80000,713.085
40250.81000,697.037
40250.82000,522.96
40250.83000,509.381
40250.84000,495.803
40250.85000,482.225
40250.86000,468.646
40250.87000,455.068
40250.88000,441.49
40250.89000,427.911
40250.90000,414.333
40250.91000,400.755
40250.92000,387.176
40250.93000,387.025
40250.94000,386.874
40250.95000,386.723
40250.96000,386.572
40250.97000,386.421
40250.98000,386.27
40250.99000,386.119
40251.00000,385.968
40251.01000,385.817
40251.02000,385.666
40251.03000,385.515
40251.04000,405.681
40251.05000,461.862
40251.06000,570.2
40251.07000,707.307
40251.08000,845.725
40251.09000,966.367
40251.10000,1055.61
40251.11000,1115.27
40251.12000,1151.39
40251.13000,1166.45
40251.14000,1162.74
40251.15000,1145.51
40251.16000,1121.55
40251.17000,1093.77
40251.18000,1064
40251.19000,1033.13
40251.20000,1001.01
40251.21000,967.88
40251.22000,933.968
40251.23000,661.115
40251.24000,638.728
40251.25000,616.34
40251.26000,593.952
40251.27000,571.565
40251.28000,549.177
40251.29000,526.79
40251.30000,504.402
40251.31000,482.015
40251.32000,459.627
40251.33000,437.24
40251.34000,424.007
40251.35000,410.775
40251.36000,397.543
40251.37000,384.31
40251.38000,371.078
40251.39000,357.846
40251.40000,344.613
40251.41000,331.381
40251.42000,318.148
40251.43000,304.916
40251.44000,291.684
40251.45000,278.451
40251.46000,265.219
40251.47000,256.862
40251.48000,250.943
40251.49000,245.024
40251.50000,239.104
40251.51000,233.185
40251.52000,227.266
40251.53000,221.347
40251.54000,215.427
40251.55000,209.508
40251.56000,203.589
40251.57000,197.67
40251.58000,191.751
40251.59000,185.831
40251.60000,179.912
40251.61000,173.993
40251.62000,168.074
40251.63000,162.154
40251.64000,156.235
40251.65000,155.457
40251.66000,155.321
40251.67000,155.185
40251.68000,155.049
40251.69000,154.914
40251.70000,154.778
40251.71000,154.642
40251.72000,154.506
40251.73000,154.371
40251.74000,154.235
40251.75000,154.099
40251.76000,153.963
40251.77000,153.827
40251.78000,153.692
40251.79000,153.556
40251.80000,153.42
40251.81000,153.284
40251.82000,153.148
40251.83000,153.013
40251.84000,152.877
40251.85000,152.741
40251.86000,152.605
40251.87000,150.181
40251.88000,148.607
40251.89000,148.266
40251.90000,149.137
40251.91000,150.682
40251.92000,152.569
40251.93000,154.5
40251.94000,156.222
40251.95000,157.536
40251.96000,158.29
40251.97000,158.385
40251.98000,132.575
40251.99000,132.436
40252.00000,132.296
40252.01000,132.157
40252.02000,132.018
40252.03000,131.879
40252.04000,131.74
40252.05000,131.601
40252.06000,131.462
40252.07000,131.323
40252.08000,131.184
40252.09000,131.045
40252.10000,130.906
40252.11000,130.767
40252.12000,129.207
40252.13000,128.005
40252.14000,127.278
40252.15000,126.924
40252.16000,126.612
40252.17000,126.169
40252.18000,125.461
40252.19000,119.945
40252.20000,119.588
40252.21000,119.231
40252.22000,118.874
40252.23000,118.517
40252.24000,117.25
40252.25000,116.25
40252.26000,115.626
40252.27000,115.487
40252.28000,115.921
40252.29000,117.038
40252.30000,118.944
40252.31000,121.743
40252.32000,124.742
40252.33000,127.336
40252.34000,129.132
40252.35000,129.86
40252.36000,125.269
40252.37000,124.882
40252.38000,124.494
40252.39000,124.106
40252.40000,123.718
40252.41000,122.223
40252.42000,120.931
40252.43000,119.978
40252.44000,119.347
40252.45000,118.658
40252.46000,117.745
40252.47000,116.495
40252.48000,93.9489
40252.49000,91.4888
40252.50000,89.0286
40252.51000,86.5685
40252.52000,84.1084
40252.53000,81.6482
40252.54000,79.1881
40252.55000,76.7279
40252.56000,74.2678
40252.57000,71.8076
40252.58000,69.3475
40252.59000,68.1003
40252.60000,66.8532
40252.61000,65.606
40252.62000,64.3588
40252.63000,63.1117
40252.64000,61.8645
40252.65000,60.6174
40252.66000,59.3702
40252.67000,58.123
40252.68000,56.8759
40252.69000,55.6287
40252.70000,54.3815
40252.71000,53.1344
40252.72000,52.2165
40252.73000,51.4632
40252.74000,50.7099
40252.75000,49.9566
40252.76000,49.2033
40252.77000,48.45
40252.78000,47.6967
40252.79000,46.9434
40252.80000,46.1901
40252.81000,45.4369
40252.82000,44.6836
40252.83000,43.9303
40252.84000,43.177
40252.85000,42.4237
40252.86000,41.6704
40252.87000,40.9171
40252.88000,40.1638
40252.89000,39.4105
40252.90000,38.866
40252.91000,38.3476
40252.92000,37.8293
40252.93000,37.3109
40252.94000,36.7925
40252.95000,36.2741
40252.96000,35.7557
40252.97000,35.2373
40252.98000,34.7189
40252.99000,34.2005
40253.00000,33.6821
40253.01000,33.1637
40253.02000,32.6453
40253.03000,32.1269
40253.04000,31.6085
40253.05000,31.0901
40253.06000,30.5717
40253.07000,30.0533
40253.08000,29.5349
40253.09000,29.0165
40253.10000,28.4981
40253.11000,27.9797
40253.12000,27.4613
40253.13000,26.9216
40253.14000,26.2878
40253.15000,25.654
40253.16000,25.0202
40253.17000,24.3864
40253.18000,23.7526
40253.19000,23.1188
40253.20000,22.485
40253.21000,21.8512
40253.22000,21.2175
40253.23000,20.5837
40253.24000,19.9499
40253.25000,19.3161
40253.26000,18.6823
40253.27000,18.0485
40253.28000,17.4147
40253.29000,16.7809
40253.30000,16.1471
40253.31000,15.5133
40253.32000,14.8796
40253.33000,14.2458
40253.34000,13.612
40253.35000,12.9782
40253.36000,12.3444
40253.37000,11.7106
40253.38000,11.0768
40253.39000,10.443
40253.40000,9.80924
40253.41000,9.17545
40253.42000,8.54166
40253.43000,7.90787
40253.44000,7.27408
40253.45000,6.96395
40253.46000,6.88796
40253.47000,6.81197
40253.48000,6.73597
40253.49000,6.65998
40253.50000,6.58399
40253.51000,6.508
40253.52000,6.43201
40253.53000,6.35602
40253.54000,6.28003
40253.55000,6.20404
40253.56000,6.12805
40253.57000,6.05206
40253.58000,5.97607
40253.59000,5.90008
40253.60000,5.82409
40253.61000,5.7481
40253.62000,5.67211
40253.63000,5.59611
40253.64000,5.52012
40253.65000,5.44413
40253.66000,5.36814
40253.67000,5.29215
40253.68000,5.21616
40253.69000,5.14017
40253.70000,5.06418
40253.71000,4.98819
40253.72000,4.9122
40253.73000,4.83621
40253.74000,4.76022
40253.75000,4.68423
40253.76000,4.60824
40253.77000,4.53225
40253.78000,4.45625
40253.79000,4.38026
40253.80000,4.30427
40253.81000,4.22828
40253.82000,4.15229
40253.83000,4.0763
40253.84000,4.00031
40253.85000,3.92432
40253.86000,3.84833
40253.87000,3.78107
40253.88000,3.72492
40253.89000,3.66877
40253.90000,3.61262
40253.91000,3.55647
40253.92000,3.50032
40253.93000,3.44417
40253.94000,3.38802
40253.95000,3.33187
40253.96000,3.27572
40253.97000,3.21957
40253.98000,3.16342
40253.99000,3.10727
40254.00000,3.05112
40254.01000,2.99497
40254.02000,2.93882
40254.03000,2.88267
40254.04000,2.82652
40254.05000,2.77037
40254.06000,2.71422
40254.07000,2.65807
40254.08000,2.60192
40254.09000,2.54577
40254.10000,2.48962
40254.11000,2.43347
40254.12000,2.37732
40254.13000,2.32117
40254.14000,2.26502
40254.15000,2.20887
40254.16000,2.15272
40254.17000,2.09657
40254.18000,2.04042
40254.19000,1.98427
40254.20000,1.92812
40254.21000,1.87197
40254.22000,1.81582
40254.23000,1.75967
40254.24000,1.70352
40254.25000,1.64737
40254.26000,1.59122
40254.27000,1.53507
40254.28000,1.47892
40254.29000,1.43022
40254.30000,1.39887
40254.31000,1.36753
40254.32000,1.33618
40254.33000,1.30484
40254.34000,1.27349
40254.35000,1.24215
40254.36000,1.2108
40254.37000,1.17946
40254.38000,1.14811
40254.39000,1.11677
40254.40000,1.08542
40254.41000,1.05407
40254.42000,1.02273
40254.43000,0.991384
40254.44000,0.960039
40254.45000,0.928694
40254.46000,0.897348
40254.47000,0.866003
40254.48000,0.834658
40254.49000,0.803312
40254.50000,0.771967
40254.51000,0.740622
40254.52000,0.709276
40254.53000,0.677931
40254.54000,0.646586
40254.55000,0.61524
40254.56000,0.583895
40254.57000,0.55255
40254.58000,0.521204
40254.59000,0.489859
40254.60000,0.458514
40254.61000,0.427168
40254.62000,0.395823
40254.63000,0.364477
40254.64000,0.333132
40254.65000,0.301787
40254.66000,0.270441
40254.67000,0.239096
40254.68000,0.207751
40254.69000,0.176405
40254.70000,0.14506
40254.71000,0.118293
40254.72000,0.115476
40254.73000,0.112658
40254.74000,0.10984
40254.75000,0.107022
40254.76000,0.104204
40254.77000,0.101387
40254.78000,0.098569
40254.79000,0.0957512
40254.80000,0.0929334
40254.81000,0.0901157
40254.82000,0.0872979
40254.83000,0.0844802
40254.84000,0.0816624
40254.85000,0.0788446
40254.86000,0.0760269
40254.87000,0.0732091
40254.88000,0.0703914
40254.89000,0.0675736
40254.90000,0.0647558
40254.91000,0.0619381
40254.92000,0.0591203
40254.93000,0.0563026
40254.94000,0.0534848
40254.95000,0.050667
40254.96000,0.0478493
40254.97000,0.0450315
40254.98000,0.0422138
40254.99000,0.039396
40255.00000,0.0365782
40255.01000,0.0337605
40255.02000,0.0309427
40255.03000,0.028125
40255.04000,0.0253072
40255.05000,0.0224894
40255.06000,0.0196717
40255.07000,0.0168539
40255.08000,0.0140362
40255.09000,0.0112184
40255.10000,0.00840065
40255.11000,0.00558289
40255.12000,0.00276513
40255.13000,5.34751e-06
40255.14000,5.22055e-06
40255.15000,5.09359e-06
40255.16000,4.96663e-06
40255.17000,4.83967e-06
40255.18000,4.71271e-06
40255.19000,4.58575e-06
40255.20000,4.45879e-06
40255.21000,4.33183e-06
40255.22000,4.20487e-06
40255.23000,4.0779e-06
40255.24000,3.95094e-06
40255.25000,3.82398e-06
40255.26000,3.69702e-06
40255.27000,3.57006e-06
40255.28000,3.4431e-06
40255.29000,3.31614e-06
40255.30000,3.18918e-06
40255.31000,3.06222e-06
40255.32000,2.93525e-06
40255.33000,2.80829e-06
40255.34000,2.68133e-06
40255.35000,2.55437e-06
40255.36000,2.42741e-06
40255.37000,2.30045e-06
40255.38000,2.17349e-06
40255.39000,2.04653e-06
40255.40000,1.91957e-06
40255.41000,1.79261e-06
40255.42000,1.66564e-06
40255.43000,1.53868e-06
40255.44000,1.41172e-06
40255.45000,1.28476e-06
40255.46000,1.1578e-06
40255.47000,1.03084e-06
40255.48000,9.03879e-07
40255.49000,7.76918e-07
40255.50000,6.49957e-07
40255.51000,5.22996e-07
40255.52000,3.96035e-07
40255.53000,2.69074e-07
40255.54000,1.42113e-07
40255.55000,1.51517e-08
40255.56000,0
40255.57000,0
40255.58000,0
40255.59000,0
40255.60000,0
40255.61000,0
40255.62000,0
40255.63000,0
40255.64000,0
40255.65000,0
40255.66000,0
40255.67000,0
40255.68000,0
40255.69000,0
40255.70000,0
40255.71000,0
40255.72000,0
40255.73000,0
40255.74000,0
40255.75000,0
40255.76000,0
40255.77000,0
40255.78000,0
40255.79000,0
40255.80000,0
40255.81000,0
40255.82000,0
40255.83000,0
40255.84000,0
40255.85000,0
40255.86000,0
40255.87000,0
40255.88000,0
40255.89000,0
40255.90000,0
40255.91000,0
40255.92000,0
40255.93000,0
40255.94000,0
40255.95000,0
40255.96000,0
40255.97000,0
40255.98000,0
40255.99000,0
40256.00000,0
40256.01000,0
40256.02000,0
40256.03000,0
40256.04000,0
40256.05000,0
40256.06000,0
40256.07000,0
40256.08000,0
40256.09000,0
40256.10000,0
40256.11000,0
40256.12000,0
40256.13000,0
40256.14000,0
40256.15000,0
40256.16000,0
40256.17000,0
40256.18000,0
40256.19000,0
40256.20000,0
40256.21000,0
40256.22000,0
40256.23000,0
40256.24000,0
40256.25000,0
40256.26000,0
40256.27000,0
40256.28000,0
40256.29000,0
40256.30000,0
40256.31000,0
40256.32000,0
40256.33000,0
40256.34000,0
40256.35000,0
40256.36000,0
40256.37000,0
40256.38000,0
40256.39000,0
40256.40000,0
40256.41000,0
40256.42000,0
40256.43000,0
40256.44000,0
40256.45000,0
40256.46000,0
40256.47000,0
40256.48000,0
40256.49000,0
40256.50000,0
40256.51000,0
40256.52000,0
40256.53000,0
40256.54000,0
40256.55000,0
40256.56000,0
40256.57000,0
40256.58000,0
40256.59000,0
40256.60000,0
40256.61000,0
40256.62000,0
40256.63000,0
40256.64000,0
40256.65000,0
40256.66000,0
40256.67000,0
40256.68000,0
40256.69000,0
40256.70000,0
40256.71000,0
40256.72000,0
40256.73000,0
40256.74000,0
40256.75000,0
40256.76000,0
40256.77000,0
40256.78000,0
40256.79000,0
40256.80000,0
40256.81000,0
40256.82000,0
40256.83000,0
40256.84000,0
40256.85000,0
40256.86000,0
40256.87000,0
40256.88000,0
40256.89000,0
40256.90000,0
40256.91000,0
40256.92000,0
40256.93000,0
40256.94000,0
40256.95000,0
40256.96000,0
40256.97000,0
40256.98000,0
40256.99000,0
40257.00000,0
40257.01000,0
40257.02000,0
40257.03000,0
40257.04000,0
40257.05000,0
40257.06000,0
40257.07000,0
40257.08000,0
40257.09000,0
40257.10000,0
40257.11000,0
40257.12000,0
40257.13000,0
40257.14000,0
40257.15000,0
40257.16000,0
40257.17000,0
40257.18000,0
40257.19000,0
40257.20000,0
40257.21000,0
40257.22000,0
40257.23000,0
40257.24000,0
40257.25000,0
40257.26000,0
40257.27000,0
40257.28000,0
40257.29000,0
40257.30000,0
40257.31000,0
40257.32000,0
40257.33000,0
40257.34000,0
40257.35000,0
40257.36000,0
40257.37000,0
40257.38000,0
40257.39000,0
40257.40000,0
40257.41000,0
40257.42000,0
40257.43000,0
40257.44000,0
40257.45000,0
40257.46000,0
40257.47000,0
40257.48000,0
40257.49000,0
40257.50000,0
40257.51000,0
40257.52000,0
40257.53000,0
40257.54000,0
40257.55000,0
40257.56000,0
40257.57000,0
40257.58000,0
40257.59000,0
40257.60000,0
40257.61000,0
40257.62000,0
40257.63000,0
40257.64000,0
40257.65000,0
40257.66000,0
40257.67000,0
40257.68000,0
40257.69000,0
40257.70000,0
40257.71000,0
40257.72000,0
40257.73000,0
40257.74000,0
40257.75000,0
40257.76000,0
40257.77000,0
40257.78000,0
40257.79000,0
40257.80000,0
40257.81000,0
40257.82000,0
40257.83000,0
40257.84000,0
40257.85000,0
40257.86000,0
40257.87000,0
40257.88000,0
40257.89000,0
40257.90000,0
40257.91000,0
40257.92000,0
40257.93000,0
40257.94000,0
40257.95000,0
40257.96000,0
40257.97000,0
40257.98000,0
40257.99000,0
40258.00000,0
40258.01000,0
40258.02000,0
40258.03000,0
40258.04000,0
40258.05000,0
40258.06000,0
40258.07000,0
40258.08000,0
40258.09000,0
40258.10000,0
40258.11000,0
40258.12000,0
40258.13000,0
40258.14000,0
40258.15000,0
40258.16000,0
40258.17000,0
40258.18000,0
40258.19000,0
40258.20000,0
40258.21000,0
40258.22000,0
40258.23000,0
40258.24000,0
40258.25000,0
40258.26000,0
40258.27000,0
40258.28000,0
40258.29000,0
40258.30000,0
40258.31000,0
40258.32000,0
40258.33000,0
40258.34000,0
40258.35000,0
40258.36000,0
40258.37000,0
40258.38000,0
40258.39000,0
40258.40000,0
40258.41000,0
40258.42000,0
40258.43000,0
40258.44000,0
40258.45000,0
40258.46000,0
40258.47000,0
40258.48000,0
40258.49000,0
40258.50000,0
40258.51000,0
40258.52000,0
40258.53000,0
40258.54000,0
40258.55000,0
40258.56000,0
40258.57000,0
40258.58000,0
40258.59000,0
40258.60000,0
40258.61000,0
40258.62000,0
40258.63000,0
40258.64000,0
40258.65000,0
40258.66000,0
40258.67000,0
40258.68000,0
40258.69000,0
40258.70000,0
40258.71000,0
40258.72000,0
40258.73000,0
40258.74000,0
40258.75000,0
40258.76000,0
40258.77000,0
40258.78000,0
40258.79000,0
40258.80000,0
40258.81000,0
40258.82000,0
40258.83000,0
40258.84000,0
40258.85000,0
40258.86000,0
40258.87000,0
40258.88000,0
40258.89000,0
40258.90000,0
40258.91000,0
40258.92000,0
40258.93000,0
40258.94000,0
40258.95000,0
40258.96000,0
40258.97000,0
40258.98000,0
40258.99000,0
40259.00000,0
40259.01000,0
40259.02000,0
40259.03000,0
40259.04000,0
40259.05000,0
40259.06000,0
40259.07000,0
40259.08000,0
40259.09000,0
40259.10000,0
40259.11000,0
40259.12000,0
40259.13000,0
40259.14000,0
40259.15000,0
40259.16000,0
40259.17000,0
40259.18000,0
40259.19000,0
40259.20000,0
40259.21000,0
40259.22000,0
40259.23000,0
40259.24000,0
40259.25000,0
40259.26000,0
40259.27000,0
40259.28000,0
40259.29000,0
40259.30000,0
40259.31000,0
40259.32000,0
40259.33000,0
40259.34000,0
40259.35000,0
40259.36000,0
40259.37000,0
40259.38000,0
40259.39000,0
40259.40000,0
40259.41000,0
40259.42000,0
40259.43000,0
40259.44000,0
40259.45000,0
40259.46000,0
40259.47000,7.56156e-11
40259.48000,0.0148465
40259.49000,0.374553
40259.50000,1.10735
40259.51000,1.95169
40259.52000,2.68521
40259.53000,3.9245
40259.54000,4.02996
40259.55000,4.13541
40259.56000,4.24086
40259.57000,4.34632
40259.58000,5.04408
40259.59000,6.26042
40259.60000,8.37187
40259.61000,12.9058
40259.62000,23.5562
40259.63000,47.5627
40259.64000,98.0347
40259.65000,181.718
40259.66000,280.262
40259.67000,373.497
40259.68000,443.856
40259.69000,486.03
40259.70000,512.584
40259.71000,527.418
40259.72000,533.15
40259.73000,428.949
40259.74000,417.522
40259.75000,406.094
40259.76000,394.666
40259.77000,383.239
40259.78000,371.811
40259.79000,360.383
40259.80000,348.956
40259.81000,337.528
40259.82000,326.1
40259.83000,314.672
40259.84000,307.321
40259.85000,299.969
40259.86000,292.617
40259.87000,285.265
40259.88000,277.914
40259.89000,270.562
40259.90000,263.21
40259.91000,255.858
40259.92000,248.506
40259.93000,241.155
40259.94000,233.803
40259.95000,226.451
40259.96000,219.099
40259.97000,213.836
40259.98000,209.617
40259.99000,205.398
40260.00000,201.179
40260.01000,196.96
40260.02000,192.741
40260.03000,188.522
40260.04000,184.303
40260.05000,180.083
40260.06000,175.864
40260.07000,171.645
40260.08000,167.426
40260.09000,163.207
40260.10000,158.988
40260.11000,154.769
40260.12000,150.55
40260.13000,146.331
40260.14000,142.112
40260.15000,139.082
40260.16000,136.2
40260.17000,133.319
40260.18000,130.437
40260.19000,127.556
40260.20000,124.675
40260.21000,121.793
40260.22000,118.912
40260.23000,116.03
40260.24000,113.149
40260.25000,110.267
40260.26000,107.386
40260.27000,104.505
40260.28000,101.623
40260.29000,98.7417
40260.30000,95.8603
40260.31000,92.9789
40260.32000,90.0974
40260.33000,87.216
40260.34000,84.3346
40260.35000,81.4531
40260.36000,78.5717
40260.37000,75.6903
40260.38000,73.3131
40260.39000,73.1548
40260.40000,72.9964
40260.41000,72.838
40260.42000,72.6797
40260.43000,72.5213
40260.44000,72.363
40260.45000,72.2046
40260.46000,72.0463
40260.47000,71.8879
40260.48000,71.7296
40260.49000,71.5712
40260.50000,71.4129
40260.51000,71.2545
40260.52000,71.0961
40260.53000,70.9378
40260.54000,70.7794
40260.55000,70.6211
40260.56000,70.4627
40260.57000,70.3044
40260.58000,70.146
40260.59000,69.9877
40260.60000,69.8293
40260.61000,69.671
40260.62000,69.5126
40260.63000,69.3542
40260.64000,69.1959
40260.65000,69.0375
40260.66000,68.8792
40260.67000,68.7208
40260.68000,68.5625
40260.69000,68.4041
40260.70000,68.1499
